YEAR,NAME,MED_OWN_SHARE,MED_RENT_SHARE,STATEFP,COUNTYFP,TRACTFP
2019,"Census Tract 4111, Norfolk County, Massachusetts",20.8,32.1,25,021,411100
2019,"Census Tract 4112, Norfolk County, Massachusetts",21.5,27.8,25,021,411200
2019,"Census Tract 4122, Norfolk County, Massachusetts",19.1,26.2,25,021,412200
2019,"Census Tract 4172, Norfolk County, Massachusetts",35.6,23.8,25,021,417200
2019,"Census Tract 4176.01, Norfolk County, Massachusetts",26.3,24.2,25,021,417601
2019,"Census Tract 3513, Middlesex County, Massachusetts",20.5,24.6,25,017,351300
2019,"Census Tract 3116, Middlesex County, Massachusetts",24.5,30.4,25,017,311600
2019,"Census Tract 3393, Middlesex County, Massachusetts",19.9,24.9,25,017,339300
2019,"Census Tract 3396, Middlesex County, Massachusetts",27.2,24.4,25,017,339600
2019,"Census Tract 3414, Middlesex County, Massachusetts",27.7,33.6,25,017,341400
2019,"Census Tract 3511, Middlesex County, Massachusetts",23.2,27.3,25,017,351100
2019,"Census Tract 3522, Middlesex County, Massachusetts",28.9,26.2,25,017,352200
2019,"Census Tract 3524, Middlesex County, Massachusetts",18.9,26.9,25,017,352400
2019,"Census Tract 3154.03, Middlesex County, Massachusetts",21.3,15.4,25,017,315403
2019,"Census Tract 3122, Middlesex County, Massachusetts",28.6,34.0,25,017,312200
2019,"Census Tract 3154.01, Middlesex County, Massachusetts",25.5,31.4,25,017,315401
2019,"Census Tract 3154.02, Middlesex County, Massachusetts",21.9,23.8,25,017,315402
2019,"Census Tract 7325, Worcester County, Massachusetts",14.9,40.1,25,027,732500
2019,"Census Tract 7352, Worcester County, Massachusetts",23.0,17.2,25,027,735200
2019,"Census Tract 7423, Worcester County, Massachusetts",19.4,25.9,25,027,742300
2019,"Census Tract 7443, Worcester County, Massachusetts",34.1,30.2,25,027,744300
2019,"Census Tract 7444, Worcester County, Massachusetts",24.0,37.7,25,027,744400
2019,"Census Tract 7574, Worcester County, Massachusetts",22.7,24.3,25,027,757400
2019,"Census Tract 7011, Worcester County, Massachusetts",19.8,24.5,25,027,701100
2019,"Census Tract 7033, Worcester County, Massachusetts",19.2,36.8,25,027,703300
2019,"Census Tract 7094, Worcester County, Massachusetts",28.2,26.8,25,027,709400
2019,"Census Tract 7096, Worcester County, Massachusetts",18.6,27.2,25,027,709600
2019,"Census Tract 7108, Worcester County, Massachusetts",26.0,38.2,25,027,710800
2019,"Census Tract 7221, Worcester County, Massachusetts",22.2,21.0,25,027,722100
2019,"Census Tract 7284, Worcester County, Massachusetts",19.1,28.7,25,027,728400
2019,"Census Tract 7306, Worcester County, Massachusetts",21.2,41.5,25,027,730600
2019,"Census Tract 7319, Worcester County, Massachusetts",24.9,39.1,25,027,731900
2019,"Census Tract 7320.01, Worcester County, Massachusetts",26.7,30.0,25,027,732001
2019,"Census Tract 7322.02, Worcester County, Massachusetts",25.1,28.3,25,027,732202
2019,"Census Tract 7327, Worcester County, Massachusetts",31.6,33.3,25,027,732700
2019,"Census Tract 7363, Worcester County, Massachusetts",23.7,22.7,25,027,736300
2019,"Census Tract 7381, Worcester County, Massachusetts",20.1,26.2,25,027,738100
2019,"Census Tract 2084, Essex County, Massachusetts",20.4,27.7,25,009,208400
2019,"Census Tract 2106, Essex County, Massachusetts",26.1,33.9,25,009,210600
2019,"Census Tract 2109, Essex County, Massachusetts",20.9,30.9,25,009,210900
2019,"Census Tract 3661, Middlesex County, Massachusetts",19.2,23.4,25,017,366100
2019,"Census Tract 3652.01, Middlesex County, Massachusetts",20.8,19.8,25,017,365201
2019,"Census Tract 401, Suffolk County, Massachusetts",21.9,28.4,25,025,040100
2019,"Census Tract 403, Suffolk County, Massachusetts",19.6,21.2,25,025,040300
2019,"Census Tract 504, Suffolk County, Massachusetts",22.3,28.7,25,025,050400
2019,"Census Tract 510, Suffolk County, Massachusetts",21.8,30.6,25,025,051000
2019,"Census Tract 604, Suffolk County, Massachusetts",19.9,24.2,25,025,060400
2019,"Census Tract 607, Suffolk County, Massachusetts",-666666666.0,29.6,25,025,060700
2019,"Census Tract 815, Suffolk County, Massachusetts",30.9,38.1,25,025,081500
2019,"Census Tract 906, Suffolk County, Massachusetts",27.4,44.3,25,025,090600
2019,"Census Tract 915, Suffolk County, Massachusetts",26.4,33.7,25,025,091500
2019,"Census Tract 1702, Suffolk County, Massachusetts",26.4,36.2,25,025,170200
2019,"Census Tract 1708, Suffolk County, Massachusetts",34.7,24.0,25,025,170800
2019,"Census Tract 1206, Suffolk County, Massachusetts",23.0,26.8,25,025,120600
2019,"Census Tract 1301, Suffolk County, Massachusetts",19.2,24.8,25,025,130100
2019,"Census Tract 1402.02, Suffolk County, Massachusetts",22.8,26.9,25,025,140202
2019,"Census Tract 1603, Suffolk County, Massachusetts",26.6,31.0,25,025,160300
2019,"Census Tract 1701, Suffolk County, Massachusetts",28.3,46.6,25,025,170100
2019,"Census Tract 1703, Suffolk County, Massachusetts",27.3,30.2,25,025,170300
2019,"Census Tract 1802, Suffolk County, Massachusetts",22.4,28.8,25,025,180200
2019,"Census Tract 1105.01, Suffolk County, Massachusetts",21.8,29.3,25,025,110501
2019,"Census Tract 1805, Suffolk County, Massachusetts",26.2,28.6,25,025,180500
2019,"Census Tract 922, Suffolk County, Massachusetts",21.2,29.8,25,025,092200
2019,"Census Tract 913, Suffolk County, Massachusetts",42.6,36.7,25,025,091300
2019,"Census Tract 917, Suffolk County, Massachusetts",34.8,49.7,25,025,091700
2019,"Census Tract 1008, Suffolk County, Massachusetts",21.0,29.6,25,025,100800
2019,"Census Tract 4.01, Suffolk County, Massachusetts",14.6,26.6,25,025,000401
2019,"Census Tract 2606, Essex County, Massachusetts",25.5,29.7,25,009,260600
2019,"Census Tract 2608, Essex County, Massachusetts",24.8,34.7,25,009,260800
2019,"Census Tract 2609, Essex County, Massachusetts",23.3,38.7,25,009,260900
2019,"Census Tract 2611.01, Essex County, Massachusetts",21.5,51.0,25,009,261101
2019,"Census Tract 2663, Essex County, Massachusetts",24.8,28.9,25,009,266300
2019,"Census Tract 2664, Essex County, Massachusetts",26.5,51.0,25,009,266400
2019,"Census Tract 2681, Essex County, Massachusetts",21.3,13.7,25,009,268100
2019,"Census Tract 2047.02, Essex County, Massachusetts",24.9,33.6,25,009,204702
2019,"Census Tract 2011, Essex County, Massachusetts",25.7,27.9,25,009,201100
2019,"Census Tract 2060, Essex County, Massachusetts",39.0,29.3,25,009,206000
2019,"Census Tract 2063, Essex County, Massachusetts",24.6,41.6,25,009,206300
2019,"Census Tract 2065, Essex County, Massachusetts",40.2,35.9,25,009,206500
2019,"Census Tract 2082, Essex County, Massachusetts",24.4,31.1,25,009,208200
2019,"Census Tract 2091, Essex County, Massachusetts",24.9,51.0,25,009,209100
2019,"Census Tract 2108, Essex County, Massachusetts",28.1,30.4,25,009,210800
2019,"Census Tract 2112, Essex County, Massachusetts",23.4,27.9,25,009,211200
2019,"Census Tract 2121, Essex County, Massachusetts",23.6,37.9,25,009,212100
2019,"Census Tract 2021.01, Essex County, Massachusetts",20.8,28.8,25,009,202101
2019,"Census Tract 2151.01, Essex County, Massachusetts",22.7,51.0,25,009,215101
2019,"Census Tract 2021.02, Essex County, Massachusetts",26.2,37.0,25,009,202102
2019,"Census Tract 2033.01, Essex County, Massachusetts",27.2,28.1,25,009,203301
2019,"Census Tract 2033.02, Essex County, Massachusetts",21.3,29.7,25,009,203302
2019,"Census Tract 2114.01, Essex County, Massachusetts",24.5,41.3,25,009,211401
2019,"Census Tract 2114.02, Essex County, Massachusetts",22.2,32.6,25,009,211402
2019,"Census Tract 2151.02, Essex County, Massachusetts",23.4,35.8,25,009,215102
2019,"Census Tract 2201.01, Essex County, Massachusetts",21.5,33.3,25,009,220101
2019,"Census Tract 2201.02, Essex County, Massachusetts",29.6,23.4,25,009,220102
2019,"Census Tract 2219.01, Essex County, Massachusetts",25.3,30.4,25,009,221901
2019,"Census Tract 2219.02, Essex County, Massachusetts",27.9,27.0,25,009,221902
2019,"Census Tract 9901, Essex County, Massachusetts",-666666666.0,-666666666.0,25,009,990100
2019,"Census Tract 4193, Norfolk County, Massachusetts",21.2,28.1,25,021,419300
2019,"Census Tract 4197, Norfolk County, Massachusetts",22.3,28.0,25,021,419700
2019,"Census Tract 4201, Norfolk County, Massachusetts",26.5,33.0,25,021,420100
2019,"Census Tract 4202.02, Norfolk County, Massachusetts",28.6,29.9,25,021,420202
2019,"Census Tract 4223.02, Norfolk County, Massachusetts",24.8,27.8,25,021,422302
2019,"Census Tract 4224, Norfolk County, Massachusetts",23.8,28.8,25,021,422400
2019,"Census Tract 4225.01, Norfolk County, Massachusetts",19.3,37.1,25,021,422501
2019,"Census Tract 4225.02, Norfolk County, Massachusetts",22.3,26.9,25,021,422502
2019,"Census Tract 4562, Norfolk County, Massachusetts",23.5,29.8,25,021,456200
2019,"Census Tract 4004, Norfolk County, Massachusetts",22.2,30.5,25,021,400400
2019,"Census Tract 4031, Norfolk County, Massachusetts",18.6,-666666666.0,25,021,403100
2019,"Census Tract 4035, Norfolk County, Massachusetts",19.1,33.1,25,021,403500
2019,"Census Tract 4042.02, Norfolk County, Massachusetts",19.8,27.3,25,021,404202
2019,"Census Tract 3241.01, Middlesex County, Massachusetts",20.6,34.5,25,017,324101
2019,"Census Tract 3173.01, Middlesex County, Massachusetts",19.8,51.0,25,017,317301
2019,"Census Tract 3173.02, Middlesex County, Massachusetts",20.9,26.7,25,017,317302
2019,"Census Tract 3201.03, Middlesex County, Massachusetts",19.0,42.8,25,017,320103
2019,"Census Tract 3201.04, Middlesex County, Massachusetts",20.4,35.7,25,017,320104
2019,"Census Tract 1601.01, Suffolk County, Massachusetts",19.8,29.0,25,025,160101
2019,"Census Tract 1605.01, Suffolk County, Massachusetts",27.4,30.6,25,025,160501
2019,"Census Tract 1605.02, Suffolk County, Massachusetts",24.9,39.6,25,025,160502
2019,"Census Tract 1606.01, Suffolk County, Massachusetts",20.1,30.8,25,025,160601
2019,"Census Tract 1606.02, Suffolk County, Massachusetts",29.6,28.4,25,025,160602
2019,"Census Tract 1705.01, Suffolk County, Massachusetts",32.7,37.5,25,025,170501
2019,"Census Tract 1401.05, Suffolk County, Massachusetts",21.5,28.8,25,025,140105
2019,"Census Tract 1705.02, Suffolk County, Massachusetts",26.3,35.9,25,025,170502
2019,"Census Tract 1706.01, Suffolk County, Massachusetts",25.2,28.0,25,025,170601
2019,"Census Tract 1707.01, Suffolk County, Massachusetts",26.1,38.1,25,025,170701
2019,"Census Tract 4113.01, Norfolk County, Massachusetts",25.1,25.5,25,021,411301
2019,"Census Tract 4134.01, Norfolk County, Massachusetts",19.5,26.7,25,021,413401
2019,"Census Tract 4161.01, Norfolk County, Massachusetts",19.7,36.1,25,021,416101
2019,"Census Tract 4113.02, Norfolk County, Massachusetts",25.8,35.8,25,021,411302
2019,"Census Tract 4134.02, Norfolk County, Massachusetts",26.4,26.0,25,021,413402
2019,"Census Tract 4161.02, Norfolk County, Massachusetts",23.6,37.5,25,021,416102
2019,"Census Tract 4177.01, Norfolk County, Massachusetts",28.3,29.4,25,021,417701
2019,"Census Tract 4177.02, Norfolk County, Massachusetts",22.7,24.6,25,021,417702
2019,"Census Tract 4180.03, Norfolk County, Massachusetts",23.8,29.0,25,021,418003
2019,"Census Tract 4180.04, Norfolk County, Massachusetts",25.8,34.1,25,021,418004
2019,"Census Tract 4181.01, Norfolk County, Massachusetts",24.0,30.4,25,021,418101
2019,"Census Tract 4181.02, Norfolk County, Massachusetts",32.6,29.6,25,021,418102
2019,"Census Tract 4412.03, Norfolk County, Massachusetts",23.3,37.7,25,021,441203
2019,"Census Tract 4412.04, Norfolk County, Massachusetts",19.0,28.1,25,021,441204
2019,"Census Tract 2214, Essex County, Massachusetts",23.8,37.1,25,009,221400
2019,"Census Tract 2215, Essex County, Massachusetts",24.4,31.6,25,009,221500
2019,"Census Tract 2218, Essex County, Massachusetts",24.6,21.4,25,009,221800
2019,"Census Tract 2532.01, Essex County, Massachusetts",23.4,33.3,25,009,253201
2019,"Census Tract 2532.02, Essex County, Massachusetts",22.0,28.1,25,009,253202
2019,"Census Tract 2641, Essex County, Massachusetts",23.5,41.3,25,009,264100
2019,"Census Tract 2651.02, Essex County, Massachusetts",21.1,40.6,25,009,265102
2019,"Census Tract 2032, Essex County, Massachusetts",21.9,28.1,25,009,203200
2019,"Census Tract 2041.01, Essex County, Massachusetts",29.3,33.2,25,009,204101
2019,"Census Tract 2045, Essex County, Massachusetts",24.4,30.7,25,009,204500
2019,"Census Tract 2047.01, Essex County, Massachusetts",21.9,28.9,25,009,204701
2019,"Census Tract 2053, Essex County, Massachusetts",20.4,36.4,25,009,205300
2019,"Census Tract 2057, Essex County, Massachusetts",27.8,27.9,25,009,205700
2019,"Census Tract 2069, Essex County, Massachusetts",48.4,30.5,25,009,206900
2019,"Census Tract 2107, Essex County, Massachusetts",24.6,31.5,25,009,210700
2019,"Census Tract 2172.02, Essex County, Massachusetts",22.9,40.7,25,009,217202
2019,"Census Tract 2217, Essex County, Massachusetts",24.4,28.5,25,009,221700
2019,"Census Tract 2231, Essex County, Massachusetts",21.4,30.1,25,009,223100
2019,"Census Tract 2515, Essex County, Massachusetts",28.5,31.0,25,009,251500
2019,"Census Tract 4143, Norfolk County, Massachusetts",19.5,29.6,25,021,414300
2019,"Census Tract 4163, Norfolk County, Massachusetts",20.1,33.8,25,021,416300
2019,"Census Tract 4164, Norfolk County, Massachusetts",20.2,23.9,25,021,416400
2019,"Census Tract 4175.01, Norfolk County, Massachusetts",28.2,28.1,25,021,417501
2019,"Census Tract 4180.02, Norfolk County, Massachusetts",26.6,24.7,25,021,418002
2019,"Census Tract 5114, Plymouth County, Massachusetts",24.8,36.9,25,023,511400
2019,"Census Tract 5202.02, Plymouth County, Massachusetts",25.0,26.4,25,023,520202
2019,"Census Tract 5211.01, Plymouth County, Massachusetts",24.8,28.1,25,023,521101
2019,"Census Tract 5232.01, Plymouth County, Massachusetts",23.3,20.9,25,023,523201
2019,"Census Tract 5441, Plymouth County, Massachusetts",24.1,51.0,25,023,544100
2019,"Census Tract 5452, Plymouth County, Massachusetts",24.9,39.1,25,023,545200
2019,"Census Tract 5601, Plymouth County, Massachusetts",25.0,27.2,25,023,560100
2019,"Census Tract 5051.02, Plymouth County, Massachusetts",22.0,24.2,25,023,505102
2019,"Census Tract 5071.04, Plymouth County, Massachusetts",22.7,23.9,25,023,507104
2019,"Census Tract 5221.01, Plymouth County, Massachusetts",23.4,28.8,25,023,522101
2019,"Census Tract 5451, Plymouth County, Massachusetts",22.9,45.0,25,023,545100
2019,"Census Tract 5108, Plymouth County, Massachusetts",25.3,30.7,25,023,510800
2019,"Census Tract 5052, Plymouth County, Massachusetts",23.4,24.6,25,023,505200
2019,"Census Tract 5062.04, Plymouth County, Massachusetts",27.0,29.6,25,023,506204
2019,"Census Tract 5071.01, Plymouth County, Massachusetts",23.5,24.9,25,023,507101
2019,"Census Tract 5071.03, Plymouth County, Massachusetts",20.3,16.1,25,023,507103
2019,"Census Tract 5081.01, Plymouth County, Massachusetts",23.7,49.7,25,023,508101
2019,"Census Tract 5102, Plymouth County, Massachusetts",21.5,25.1,25,023,510200
2019,"Census Tract 5232.02, Plymouth County, Massachusetts",23.2,28.8,25,023,523202
2019,"Census Tract 5261, Plymouth County, Massachusetts",26.9,22.6,25,023,526100
2019,"Census Tract 5303, Plymouth County, Massachusetts",28.7,32.0,25,023,530300
2019,"Census Tract 5109, Plymouth County, Massachusetts",33.3,36.1,25,023,510900
2019,"Census Tract 5115, Plymouth County, Massachusetts",29.3,31.1,25,023,511500
2019,"Census Tract 203.03, Suffolk County, Massachusetts",28.5,28.3,25,025,020303
2019,"Census Tract 4563.01, Norfolk County, Massachusetts",25.7,31.6,25,021,456301
2019,"Census Tract 4563.02, Norfolk County, Massachusetts",23.9,49.4,25,021,456302
2019,"Census Tract 4572, Norfolk County, Massachusetts",20.6,31.3,25,021,457200
2019,"Census Tract 5001.03, Plymouth County, Massachusetts",25.7,37.4,25,023,500103
2019,"Census Tract 5001.04, Plymouth County, Massachusetts",24.5,28.3,25,023,500104
2019,"Census Tract 7329.01, Worcester County, Massachusetts",22.8,26.4,25,027,732901
2019,"Census Tract 7331.01, Worcester County, Massachusetts",22.3,35.0,25,027,733101
2019,"Census Tract 7101, Worcester County, Massachusetts",23.7,28.4,25,027,710100
2019,"Census Tract 7075, Worcester County, Massachusetts",20.0,30.3,25,027,707500
2019,"Census Tract 7561.01, Worcester County, Massachusetts",19.8,20.0,25,027,756101
2019,"Census Tract 7502, Worcester County, Massachusetts",19.5,31.2,25,027,750200
2019,"Census Tract 7541, Worcester County, Massachusetts",26.4,27.6,25,027,754100
2019,"Census Tract 7551, Worcester County, Massachusetts",21.6,28.5,25,027,755100
2019,"Census Tract 7571, Worcester County, Massachusetts",25.0,27.7,25,027,757100
2019,"Census Tract 7601, Worcester County, Massachusetts",24.3,16.7,25,027,760100
2019,"Census Tract 7071, Worcester County, Massachusetts",24.0,31.4,25,027,707100
2019,"Census Tract 7092.01, Worcester County, Massachusetts",21.4,25.8,25,027,709201
2019,"Census Tract 7104, Worcester County, Massachusetts",24.4,39.3,25,027,710400
2019,"Census Tract 7131, Worcester County, Massachusetts",23.8,28.3,25,027,713100
2019,"Census Tract 7161, Worcester County, Massachusetts",20.3,25.1,25,027,716100
2019,"Census Tract 7231, Worcester County, Massachusetts",20.4,39.8,25,027,723100
2019,"Census Tract 7309.02, Worcester County, Massachusetts",18.6,23.1,25,027,730902
2019,"Census Tract 7314, Worcester County, Massachusetts",24.3,32.5,25,027,731400
2019,"Census Tract 7316, Worcester County, Massachusetts",20.8,33.6,25,027,731600
2019,"Census Tract 7361, Worcester County, Massachusetts",20.6,33.1,25,027,736100
2019,"Census Tract 7373, Worcester County, Massachusetts",20.2,23.2,25,027,737300
2019,"Census Tract 7393, Worcester County, Massachusetts",21.1,22.9,25,027,739300
2019,"Census Tract 7110, Worcester County, Massachusetts",30.2,28.6,25,027,711000
2019,"Census Tract 7001, Worcester County, Massachusetts",21.9,20.5,25,027,700100
2019,"Census Tract 7022, Worcester County, Massachusetts",20.2,29.3,25,027,702200
2019,"Census Tract 7042, Worcester County, Massachusetts",23.1,19.0,25,027,704200
2019,"Census Tract 4061.01, Norfolk County, Massachusetts",19.4,35.5,25,021,406101
2019,"Census Tract 4071, Norfolk County, Massachusetts",22.3,34.0,25,021,407100
2019,"Census Tract 4103, Norfolk County, Massachusetts",24.9,31.3,25,021,410300
2019,"Census Tract 4211, Norfolk County, Massachusetts",22.8,30.6,25,021,421100
2019,"Census Tract 4212, Norfolk County, Massachusetts",24.0,32.9,25,021,421200
2019,"Census Tract 4421.02, Norfolk County, Massachusetts",20.1,24.4,25,021,442102
2019,"Census Tract 4431.02, Norfolk County, Massachusetts",23.4,25.2,25,021,443102
2019,"Census Tract 4010, Norfolk County, Massachusetts",25.2,23.6,25,021,401000
2019,"Census Tract 4061.02, Norfolk County, Massachusetts",21.0,47.2,25,021,406102
2019,"Census Tract 4223.01, Norfolk County, Massachusetts",21.5,23.7,25,021,422301
2019,"Census Tract 4023, Norfolk County, Massachusetts",22.1,45.0,25,021,402300
2019,"Census Tract 4173, Norfolk County, Massachusetts",27.1,31.4,25,021,417300
2019,"Census Tract 4198, Norfolk County, Massachusetts",24.2,27.2,25,021,419800
2019,"Census Tract 4175.02, Norfolk County, Massachusetts",23.7,26.1,25,021,417502
2019,"Census Tract 4231, Norfolk County, Massachusetts",19.8,33.4,25,021,423100
2019,"Census Tract 4043.02, Norfolk County, Massachusetts",19.3,23.5,25,021,404302
2019,"Census Tract 7611, Worcester County, Massachusetts",21.5,24.1,25,027,761100
2019,"Census Tract 7331.02, Worcester County, Massachusetts",28.1,35.7,25,027,733102
2019,"Census Tract 7371, Worcester County, Massachusetts",19.2,26.9,25,027,737100
2019,"Census Tract 7372, Worcester County, Massachusetts",21.0,31.5,25,027,737200
2019,"Census Tract 4422.02, Norfolk County, Massachusetts",19.4,27.5,25,021,442202
2019,"Census Tract 914, Suffolk County, Massachusetts",21.9,34.0,25,025,091400
2019,"Census Tract 4422.01, Norfolk County, Massachusetts",18.7,23.0,25,021,442201
2019,"Census Tract 5082, Plymouth County, Massachusetts",22.6,24.7,25,023,508200
2019,"Census Tract 5101, Plymouth County, Massachusetts",26.1,31.4,25,023,510100
2019,"Census Tract 5105.01, Plymouth County, Massachusetts",28.0,42.9,25,023,510501
2019,"Census Tract 5107, Plymouth County, Massachusetts",23.7,39.8,25,023,510700
2019,"Census Tract 5112, Plymouth County, Massachusetts",27.0,30.8,25,023,511200
2019,"Census Tract 5116, Plymouth County, Massachusetts",23.1,28.9,25,023,511600
2019,"Census Tract 5117.02, Plymouth County, Massachusetts",21.9,24.1,25,023,511702
2019,"Census Tract 5241.01, Plymouth County, Massachusetts",22.6,27.5,25,023,524101
2019,"Census Tract 5411, Plymouth County, Massachusetts",21.1,14.7,25,023,541100
2019,"Census Tract 5422, Plymouth County, Massachusetts",22.0,35.1,25,023,542200
2019,"Census Tract 5202.01, Plymouth County, Massachusetts",26.1,28.1,25,023,520201
2019,"Census Tract 5211.02, Plymouth County, Massachusetts",22.7,32.5,25,023,521102
2019,"Census Tract 5212.01, Plymouth County, Massachusetts",23.5,28.3,25,023,521201
2019,"Census Tract 5221.02, Plymouth County, Massachusetts",22.2,27.6,25,023,522102
2019,"Census Tract 5231, Plymouth County, Massachusetts",23.4,36.4,25,023,523100
2019,"Census Tract 5241.02, Plymouth County, Massachusetts",22.5,35.3,25,023,524102
2019,"Census Tract 5251.01, Plymouth County, Massachusetts",23.3,33.8,25,023,525101
2019,"Census Tract 5253, Plymouth County, Massachusetts",-666666666.0,-666666666.0,25,023,525300
2019,"Census Tract 5304, Plymouth County, Massachusetts",22.1,29.9,25,023,530400
2019,"Census Tract 5454, Plymouth County, Massachusetts",25.2,26.5,25,023,545400
2019,"Census Tract 5306, Plymouth County, Massachusetts",22.0,42.2,25,023,530600
2019,"Census Tract 5423, Plymouth County, Massachusetts",23.1,31.7,25,023,542300
2019,"Census Tract 5442, Plymouth County, Massachusetts",23.7,41.3,25,023,544200
2019,"Census Tract 5031.02, Plymouth County, Massachusetts",24.1,38.6,25,023,503102
2019,"Census Tract 5110, Plymouth County, Massachusetts",26.1,35.1,25,023,511000
2019,"Census Tract 5301, Plymouth County, Massachusetts",24.8,28.0,25,023,530100
2019,"Census Tract 5302, Plymouth County, Massachusetts",28.3,32.4,25,023,530200
2019,"Census Tract 5307, Plymouth County, Massachusetts",26.2,29.5,25,023,530700
2019,"Census Tract 5453, Plymouth County, Massachusetts",20.6,42.1,25,023,545300
2019,"Census Tract 5611, Plymouth County, Massachusetts",25.5,27.9,25,023,561100
2019,"Census Tract 5012.01, Plymouth County, Massachusetts",19.5,-666666666.0,25,023,501201
2019,"Census Tract 5012.02, Plymouth County, Massachusetts",19.3,51.0,25,023,501202
2019,"Census Tract 5021.01, Plymouth County, Massachusetts",22.8,29.1,25,023,502101
2019,"Census Tract 5031.01, Plymouth County, Massachusetts",20.4,36.3,25,023,503101
2019,"Census Tract 3364.02, Middlesex County, Massachusetts",24.0,29.0,25,017,336402
2019,"Census Tract 3399, Middlesex County, Massachusetts",24.5,26.4,25,017,339900
2019,"Census Tract 3426, Middlesex County, Massachusetts",35.2,28.2,25,017,342600
2019,"Census Tract 3528, Middlesex County, Massachusetts",20.2,22.7,25,017,352800
2019,"Census Tract 3529, Middlesex County, Massachusetts",17.4,24.9,25,017,352900
2019,"Census Tract 3216, Middlesex County, Massachusetts",22.1,23.2,25,017,321600
2019,"Census Tract 3331, Middlesex County, Massachusetts",22.6,28.8,25,017,333100
2019,"Census Tract 3342, Middlesex County, Massachusetts",22.0,27.5,25,017,334200
2019,"Census Tract 3344, Middlesex County, Massachusetts",22.2,30.6,25,017,334400
2019,"Census Tract 3381, Middlesex County, Massachusetts",22.3,25.8,25,017,338100
2019,"Census Tract 3401, Middlesex County, Massachusetts",23.3,28.7,25,017,340100
2019,"Census Tract 3505, Middlesex County, Massachusetts",20.4,24.5,25,017,350500
2019,"Census Tract 3423, Middlesex County, Massachusetts",31.3,31.9,25,017,342300
2019,"Census Tract 3425, Middlesex County, Massachusetts",29.5,34.1,25,017,342500
2019,"Census Tract 3507, Middlesex County, Massachusetts",20.6,27.1,25,017,350700
2019,"Census Tract 3508, Middlesex County, Massachusetts",22.0,22.1,25,017,350800
2019,"Census Tract 3509, Middlesex County, Massachusetts",18.4,23.5,25,017,350900
2019,"Census Tract 3533, Middlesex County, Massachusetts",18.0,26.4,25,017,353300
2019,"Census Tract 3011.01, Middlesex County, Massachusetts",21.1,28.5,25,017,301101
2019,"Census Tract 3536, Middlesex County, Massachusetts",23.2,27.4,25,017,353600
2019,"Census Tract 5251.04, Plymouth County, Massachusetts",22.8,16.6,25,023,525104
2019,"Census Tract 5091.01, Plymouth County, Massachusetts",24.9,39.8,25,023,509101
2019,"Census Tract 5091.02, Plymouth County, Massachusetts",24.3,24.1,25,023,509102
2019,"Census Tract 5252.03, Plymouth County, Massachusetts",25.4,33.5,25,023,525203
2019,"Census Tract 5252.04, Plymouth County, Massachusetts",21.6,19.1,25,023,525204
2019,"Census Tract 5001.01, Plymouth County, Massachusetts",22.3,36.4,25,023,500101
2019,"Census Tract 5011.01, Plymouth County, Massachusetts",18.5,22.7,25,023,501101
2019,"Census Tract 5022, Plymouth County, Massachusetts",24.8,37.8,25,023,502200
2019,"Census Tract 5111, Plymouth County, Massachusetts",25.6,29.6,25,023,511100
2019,"Census Tract 5113.01, Plymouth County, Massachusetts",22.2,37.0,25,023,511301
2019,"Census Tract 5308.01, Plymouth County, Massachusetts",23.1,51.0,25,023,530801
2019,"Census Tract 5308.02, Plymouth County, Massachusetts",25.5,36.7,25,023,530802
2019,"Census Tract 5309.01, Plymouth County, Massachusetts",26.5,19.5,25,023,530901
2019,"Census Tract 5309.02, Plymouth County, Massachusetts",23.1,48.6,25,023,530902
2019,"Census Tract 5401.01, Plymouth County, Massachusetts",26.1,35.3,25,023,540101
2019,"Census Tract 5401.02, Plymouth County, Massachusetts",21.4,44.8,25,023,540102
2019,"Census Tract 5401.03, Plymouth County, Massachusetts",17.5,-666666666.0,25,023,540103
2019,"Census Tract 5421.01, Plymouth County, Massachusetts",22.9,24.6,25,023,542101
2019,"Census Tract 5421.02, Plymouth County, Massachusetts",22.3,27.8,25,023,542102
2019,"Census Tract 5612, Plymouth County, Massachusetts",20.3,51.0,25,023,561200
2019,"Census Tract 9900.03, Plymouth County, Massachusetts",-666666666.0,-666666666.0,25,023,990003
2019,"Census Tract 5.03, Suffolk County, Massachusetts",24.2,27.0,25,025,000503
2019,"Census Tract 5.04, Suffolk County, Massachusetts",21.5,30.2,25,025,000504
2019,"Census Tract 3685, Middlesex County, Massachusetts",26.8,28.2,25,017,368500
2019,"Census Tract 404.01, Suffolk County, Massachusetts",18.4,23.8,25,025,040401
2019,"Census Tract 408.01, Suffolk County, Massachusetts",18.1,27.1,25,025,040801
2019,"Census Tract 501.01, Suffolk County, Massachusetts",20.4,28.3,25,025,050101
2019,"Census Tract 509.01, Suffolk County, Massachusetts",29.2,33.2,25,025,050901
2019,"Census Tract 511.01, Suffolk County, Massachusetts",26.0,24.4,25,025,051101
2019,"Census Tract 601.01, Suffolk County, Massachusetts",19.9,21.9,25,025,060101
2019,"Census Tract 603.01, Suffolk County, Massachusetts",23.6,22.2,25,025,060301
2019,"Census Tract 605.01, Suffolk County, Massachusetts",19.5,19.7,25,025,060501
2019,"Census Tract 611.01, Suffolk County, Massachusetts",-666666666.0,28.5,25,025,061101
