nhpd_id,cousub_name,nhpd_lat,nhpd_lon,ncessch,school_merge,zo_usety,zuse_merge,reg_type,l_r_fid,zone_merge
1050341,LYNN,42.47061,-70.93867,250711001075,both,2,both,428,8362,both
1154044,LYNN,42.467742,-70.944078,250711001070,both,1,both,431,8438,both
1000365,LYNN,42.46631,-70.94717,250711002658,both,2,both,521,8678,both
1154045,LYNN,42.466723,-70.948801,250711002658,both,2,both,521,8678,both
1050366,LYNN,42.46208,-70.94169,250711001070,both,2,both,428,8325,both
1051073,LYNN,42.46806,-70.95716,250711001068,both,1,both,431,8444,both
1146555,LYNN,42.46463,-70.9401,250711001070,both,2,both,521,8678,both
1018924,LYNN,42.46582,-70.93827,250711001070,both,1,both,431,8431,both
1052078,LYNN,42.46875,-70.94053,250711001070,both,1,both,4,2567,both
1052076,LYNN,42.4697,-70.95036,250711001073,both,1,both,241,6207,both
1052062,LYNN,42.466657,-70.945116,250711001070,both,2,both,428,8341,both
1052072,LYNN,42.465869,-70.953578,250711001068,both,2,both,428,8346,both
1052064,LYNN,42.46739,-70.94136,250711001070,both,2,both,431,8435,both
1051772,LYNN,42.46838,-70.94053,250711001070,both,4,both,4,2567,both
1052042,LYNN,42.462087,-70.957346,250711001087,both,2,both,428,8327,both
1146556,LYNN,42.467751,-70.955504,250711001068,both,1,both,431,8444,both
1052038,LYNN,42.470985,-70.954774,250711001068,both,1,both,431,8444,both
1050353,LYNN,42.46468,-70.93402,250711001064,both,2,both,428,8342,both
1051542,LYNN,42.466945,-70.92633,250711001064,both,1,both,43,3827,both
1052058,LYNN,42.466462,-70.926436,250711001064,both,1,both,431,8429,both
1051120,LYNN,42.465592,-70.948476,250711002658,both,2,both,521,8678,both
1051123,LYNN,42.46845,-70.95649,250711001068,both,1,both,431,8444,both
1050396,LYNN,42.45688,-70.93997,250711099991,both,2,both,428,8325,both
1154042,LYNN,42.464216,-70.962722,250711001087,both,2,both,428,8330,both
1146553,LYNN,42.463818,-70.959282,250711002658,both,2,both,227,5831,both
1050957,LYNN,42.45946,-70.95792,250711001087,both,2,both,428,8340,both
1051092,LYNN,42.45979,-70.95678,250711001087,both,4,both,4,2543,both
1127818,LYNN,42.461507,-70.93944,250711001070,both,2,both,428,8325,both
1011586,LYNN,42.461488,-70.939231,250711001070,both,2,both,428,8325,both
1052066,LYNN,42.455638,-70.969576,250711001062,both,1,both,431,8414,both
1052048,LYNN,42.463287,-70.947572,250711002658,both,2,both,521,8678,both
1052032,LYNN,42.46392,-70.9608,250711001087,both,2,both,227,5831,both
1000409,LYNN,42.4626,-70.95359,250711002658,both,2,both,428,8327,both
1050534,LYNN,42.46306,-70.95224,250711002658,both,2,both,521,8678,both
1052052,LYNN,42.466548,-70.949739,250711001068,both,2,both,428,8346,both
1127820,LYNN,42.466672,-70.949954,250711001068,both,2,both,428,8346,both
1051094,LYNN,42.46346,-70.954631,250711002658,both,2,both,428,8327,both
1009683,LYNN,42.461147,-70.941825,250711001070,both,2,both,428,8325,both
1127817,LYNN,42.460636,-70.938568,250711001070,both,2,both,428,8325,both
1052046,LYNN,42.462657,-70.957756,250711001087,both,2,both,428,8327,both
1051344,LYNN,42.464334,-70.941039,250711001070,both,2,both,521,8678,both
1052068,LYNN,42.461344,-70.941704,250711001070,both,2,both,428,8325,both
1052060,LYNN,42.46056,-70.95755,250711001087,both,1,both,431,8415,both
1154043,LYNN,42.468676,-70.939247,250711001070,both,1,both,431,8440,both
1052034,LYNN,42.46739,-70.94136,250711001070,both,2,both,431,8435,both
1052050,LYNN,42.46879,-70.93801,250711001070,both,2,both,428,8362,both
1051540,LYNN,42.46575,-70.94286,250711001070,both,2,both,521,8678,both
1050410,LYNN,42.464751,-70.943173,250711001070,both,2,both,521,8678,both
1052074,LYNN,42.468051,-70.939315,250711001070,both,1,both,431,8440,both
1051138,LYNN,42.46765,-70.94051,250711001070,both,2,both,428,8362,both
1146554,LYNN,42.469811,-70.971916,250711001079,both,1,both,241,6205,both
1052044,LYNN,42.469722,-70.972366,250711001079,both,1,both,241,6205,both
1052056,LYNN,42.467602,-70.926642,250711001064,both,1,both,43,3827,both
1051101,LYNN,42.46188,-70.9586,250711001087,both,2,both,428,8327,both
1106810,LYNN,42.46785,-70.95367,250711001068,both,2,both,241,6207,both
1008313,LYNN,42.46414,-70.94694,250711002658,both,2,both,521,8678,both
1018923,LYNN,42.46217,-70.9429,250711001070,both,2,both,521,8678,both
1014065,LYNN,42.46127,-70.941551,250711001070,both,2,both,428,8325,both
1127819,LYNN,42.46129,-70.942134,250711001070,both,2,both,521,8678,both
1052054,LYNN,42.468734,-70.961891,250711001085,both,1,both,431,8444,both
1050329,LYNN,42.46459,-70.94547,250711001070,both,2,both,521,8678,both
1050691,LYNN,42.46425,-70.94522,250711001070,both,2,both,521,8678,both
1052080,LYNNFIELD,42.511894,-71.026657,,left_only,1,both,,,left_only
1051841,MALDEN,42.42354,-71.047479,250717001344,both,1,both,205,5589,both
1050495,MALDEN,42.428124,-71.051284,250717001344,both,1,both,205,5589,both
1052094,MALDEN,42.43174,-71.03999,250717001344,both,1,both,200,5439,both
1050607,MALDEN,42.43308,-71.03916,250717001344,both,1,both,205,5585,both
1052098,MALDEN,42.435252,-71.038119,250717001344,both,1,both,200,5439,both
1051551,MALDEN,42.42493,-71.05346,250717001344,both,1,both,205,5590,both
1052086,MALDEN,42.43118,-71.07687,250717001344,both,1,both,200,5439,both
1051368,MALDEN,42.42382,-71.06845,250717001344,both,2,both,191,5341,both
1051010,MALDEN,42.42325,-71.08177,250717001344,both,1,both,210,5619,both
1051109,MALDEN,42.42532,-71.05521,250717001344,both,1,both,200,5436,both
1051544,MALDEN,42.42542,-71.05514,250717001344,both,1,both,200,5436,both
1050775,MALDEN,42.42771,-71.06836,250717001344,both,2,both,191,5341,both
1052090,MALDEN,42.43366,-71.05222,250717001344,both,1,both,200,5439,both
1050653,MALDEN,42.4189,-71.07077,250717001344,both,1,both,210,5618,both
1050401,MALDEN,42.43295,-71.02837,250717001344,both,1,both,200,5439,both
1052102,MALDEN,42.428298,-71.066995,250717001344,both,1,both,200,5439,both
1051555,MALDEN,42.43063,-71.06919,250717001344,both,1,both,205,5588,both
1052096,MALDEN,42.41819,-71.077291,250717001344,both,1,both,200,5439,both
1051559,MALDEN,42.4246,-71.07661,250717001344,both,1,both,200,5439,both
1051843,MALDEN,42.43225,-71.03579,250717001344,both,1,both,205,5585,both
1050758,MALDEN,42.42726,-71.07176,250717001344,both,2,both,191,5341,both
1052092,MALDEN,42.432134,-71.055085,250717001344,both,1,both,200,5439,both
1051557,MALDEN,42.42555,-71.08598,250717001344,both,1,both,200,5439,both
1052104,MALDEN,42.426746,-71.068977,250717001344,both,2,both,191,5341,both
1052088,MALDEN,42.42882,-71.06087,250717001344,both,1,both,200,5439,both
1050595,MALDEN,42.43107,-71.05779,250717001344,both,1,both,205,5587,both
1051157,MALDEN,42.431015,-71.056481,250717001344,both,1,both,200,5439,both
1052100,MALDEN,42.43155,-71.05248,250717001344,both,1,both,200,5439,both
1051553,MALDEN,42.43317,-71.04737,250717001344,both,1,both,210,5622,both
1051421,MALDEN,42.43082,-71.07416,250717001344,both,1,both,200,5439,both
1052084,MALDEN,42.43114,-71.0714,250717001344,both,1,both,200,5439,both
1052082,MALDEN,42.4253,-71.08023,250717001344,both,1,both,200,5439,both
1051334,MANCHESTER,42.57459,-70.76878,MANCHESTER,both,3,both,255,6488,both
1050903,MARBLEHEAD,42.50346,-70.856,250726001120,both,3,both,51,3955,both
1107416,MARLBORO,42.34769,-71.51365,250732001631,both,3,both,410,8261,both
1050477,MARLBORO,42.34294,-71.56207,250732001135,both,1,both,202,5508,both
1051546,MARLBORO,42.34716,-71.55989,250732001135,both,1,both,188,5314,both
1018926,MARLBORO,42.34482,-71.56239,250732001135,both,3,both,410,8264,both
1018925,MARLBORO,42.35011,-71.55747,250732001135,both,1,both,188,5314,both
1003545,MARLBORO,42.34703,-71.55489,250732001135,both,3,both,410,8264,both
1050676,MARLBORO,42.34074,-71.55044,250732001130,both,1,both,182,5281,both
1050659,MARLBORO,42.35175,-71.56462,250732001135,both,1,both,182,5284,both
1050526,MARLBORO,42.35043,-71.55251,250732001631,both,1,both,182,5284,both
1050545,MARLBORO,42.35205,-71.54046,250732001631,both,1,both,188,5315,both
1050528,MARSHFIELD,42.13046,-70.73982,250735001139,both,1,both,229,5879,both
1051548,MARSHFIELD,42.10086,-70.67435,250735001137,both,3,both,40,3714,both
1050327,MARSHFIELD,42.09511,-70.68885,250735001137,both,1,both,181,5252,both
1050476,MARSHFIELD,42.094085,-70.690178,250735001137,both,1,both,181,5252,both
1051003,MARSHFIELD,42.0921,-70.6956,250735001137,both,1,both,233,5971,both
1018927,MAYNARD,42.43498,-71.45698,250750001152,both,1,both,245,6289,both
1051951,MAYNARD,42.43613,-71.44296,250750001152,both,1,both,45,3869,both
1050432,MAYNARD,42.434797,-71.444276,250750001152,both,1,both,45,3869,both
1050325,MAYNARD,42.42353,-71.44932,250750001152,both,1,both,41,3772,both
1051554,MAYNARD,42.433,-71.46027,250750001152,both,1,both,45,3869,both
1105389,MEDFIELD,42.190581,-71.327434,250753000114,both,2,both,34,3166,both
1102849,MEDFIELD,42.19135,-71.329158,250753000114,both,2,both,34,3166,both
1051556,MEDFIELD,42.18848,-71.30701,250753000114,both,3,both,244,6229,both
1051558,MEDFORD,42.42045,-71.10747,,left_only,1,both,,,left_only
1052118,MEDFORD,42.41938,-71.13436,,left_only,1,both,,,left_only
1051833,MEDFORD,42.42009,-71.10983,,left_only,1,both,,,left_only
1052114,MEDFORD,42.42444,-71.09413,,left_only,1,both,,,left_only
1127823,MEDFORD,42.433758,-71.100752,,left_only,1,both,,,left_only
1127822,MEDFORD,42.408235,-71.109627,,left_only,1,both,,,left_only
1051537,MEDFORD,42.4164,-71.10461,,left_only,3,both,,,left_only
1052116,MEDFORD,42.41232,-71.09601,,left_only,1,both,,,left_only
1050904,MEDFORD,42.41672,-71.10537,,left_only,3,both,,,left_only
1051831,MEDFORD,42.41046,-71.09411,,left_only,1,both,,,left_only
1050774,MEDFORD,42.42134,-71.10523,,left_only,1,both,,,left_only
1050782,MEDFORD,42.42261,-71.12517,,left_only,1,both,,,left_only
1051774,MEDWAY,42.15129,-71.42192,250759001185,both,1,both,138,5068,both
1015473,MELROSE,42.45451,-71.07051,,left_only,1,both,,,left_only
1052120,MELROSE,42.45349,-71.06311,,left_only,1,both,,,left_only
1050552,MELROSE,42.4533,-71.0651,,left_only,3,both,,,left_only
1127824,MELROSE,42.464642,-71.060428,,left_only,1,both,,,left_only
1052124,MELROSE,42.4533,-71.07038,,left_only,1,both,,,left_only
1146558,MELROSE,42.472447,-71.061135,,left_only,1,both,,,left_only
1052122,MELROSE,42.45764,-71.06753,,left_only,1,both,,,left_only
1050549,MELROSE,42.4554,-71.06985,,left_only,1,both,,,left_only
1003555,MELROSE,42.454919,-71.078706,,left_only,1,both,,,left_only
1052126,MELROSE,42.45288,-71.07131,,left_only,1,both,,,left_only
1050650,MIDDLETON,42.59851,-71.01917,250783002588,both,1,both,231,5940,both
1051944,MILFORD,42.148517,-71.511287,250786001238,both,1,both,39,3639,both
1010074,MILTON,42.239326,-71.120223,250798001259,both,1,both,39,3685,both
1050500,MILTON,42.25027,-71.08056,250798001259,both,1,both,243,6220,both
1000415,MILTON,42.26603,-71.09102,250798001259,both,1,both,226,5818,both
1051814,MILTON,42.23968,-71.12045,250798001259,both,1,both,39,3685,both
1052144,NATICK,42.2879,-71.3562,,left_only,1,both,,,left_only
1050908,NATICK,42.28778,-71.383,,left_only,1,both,,,left_only
1018930,NATICK,42.320341,-71.34068,,left_only,1,both,,,left_only
1127827,NATICK,42.282332,-71.348569,,left_only,1,both,,,left_only
1146559,NATICK,42.280942,-71.346566,,left_only,1,both,,,left_only
1050559,NEEDHAM,42.2856,-71.25277,250837000306,both,1,both,37,3532,both
1106182,NEEDHAM,42.284478,-71.252819,250837000306,both,1,both,37,3532,both
1050431,NEEDHAM,42.29261,-71.23853,250837001313,both,1,both,245,6281,both
1051776,NEEDHAM,42.27788,-71.23494,250837000306,both,1,both,245,6278,both
1051943,NEEDHAM,42.27321,-71.2465,250837000306,both,1,both,37,3532,both
1018933,NEEDHAM,42.2969,-71.2307,250837001314,both,1,both,37,3532,both
1051591,NEEDHAM,42.312604,-71.23539,250837001314,both,1,both,37,3532,both
1010283,NEEDHAM,42.260865,-71.259883,250837000306,both,1,both,37,3532,both
1050684,NEEDHAM,42.302282,-71.23526,250837001314,both,1,both,37,3532,both
1050444,NEEDHAM,42.297281,-71.232443,250837001314,both,1,both,37,3532,both
1018932,NEEDHAM,42.29369,-71.2407,250837001313,both,1,both,245,6281,both
1050894,NEWTON,42.293341,-71.183561,250861001373,both,1,both,30,3103,both
1050850,NEWTON,42.361139,-71.20966,,left_only,1,both,202,5536,both
1127832,NEWTON,42.362354,-71.229517,250861001366,both,1,both,30,3130,both
1050891,NEWTON,42.35557,-71.18607,250861001379,both,2,both,509,8664,both
1050409,NEWTON,42.34711,-71.22444,250861001377,both,1,both,212,5680,both
1051149,NEWTON,42.30682,-71.21225,250861001362,both,1,both,30,3108,both
1051713,NEWTON,42.35462,-71.18935,250861001379,both,1,both,202,5531,both
1018937,NEWTON,42.33498,-71.221839,250861001383,both,1,both,202,5487,both
1146566,NEWTON,42.346177,-71.235348,250861001377,both,1,both,212,5676,both
1050664,NEWTON,42.33046,-71.25836,250861001356,both,1,both,212,5663,both
1051012,NEWTON,42.32423,-71.19768,250861001358,both,1,both,212,5655,both
1050601,NEWTON,42.35206,-71.19847,250861001360,both,1,both,202,5527,both
1050834,NEWTON,42.35209,-71.18728,250861001379,both,1,both,30,3123,both
1051352,NEWTON,42.35087,-71.20236,250861001360,both,1,both,202,5527,both
1050479,NEWTON,42.35791,-71.1829,250861001379,both,1,both,212,5711,both
1051890,NEWTON,42.326692,-71.19451,250861001358,both,1,both,212,5657,both
1052234,NEWTON,42.35842,-71.18787,250861001370,both,1,both,212,5712,both
1052232,NEWTON,42.33131,-71.19649,250861001371,both,1,both,28,3098,both
1052501,NEWTON,42.35416,-71.23697,250861001359,both,1,both,212,5700,both
1050309,NEWTON,42.3344,-71.24255,,left_only,1,both,212,5668,both
1050347,NEWTON,42.33133,-71.19251,,left_only,2,both,285,7153,both
1127833,NEWTON,42.362129,-71.223691,250861001366,both,1,both,30,3130,both
1051939,NEWTON,42.31512,-71.21929,,left_only,1,both,212,5641,both
1052230,NEWTON,42.35252,-71.17535,250861001379,both,1,both,202,5530,both
1052237,NEWTON,42.328939,-71.205854,250861001371,both,1,both,202,5479,both
1050813,NEWTON,42.34343,-71.23598,250861001377,both,1,both,212,5674,both
1051929,NEWTON,42.33955,-71.24021,250861001382,both,1,both,22,2993,both
1050701,NEWTON,42.33425,-71.244,,left_only,1,both,212,5668,both
1050971,NEWTON,42.3263,-71.25503,250861001356,both,1,both,212,5658,both
1051892,NEWTON,42.36172,-71.19616,250861001370,both,1,both,,,left_only
1018939,NEWTON,42.361766,-71.196334,250861001370,both,1,both,212,5716,both
1051425,NEWTON,42.348807,-71.236626,250861001359,both,1,both,202,5515,both
1052228,NEWTON,42.35656,-71.19644,250861001370,both,1,both,202,5535,both
1050418,NEWTON,42.29403,-71.20094,250861001373,both,2,both,19,2828,both
1052247,NORTH READING,42.59248,-71.11896,250882001419,both,1,both,235,6008,both
1009220,NORTH READING,42.56677,-71.10644,250882000505,both,1,both,235,6009,both
1051607,NORWOOD,42.211777,-71.187265,,left_only,1,both,,,left_only
1050392,NORWOOD,42.20191,-71.21808,,left_only,1,both,,,left_only
1022965,NORWOOD,42.17755,-71.20494,,left_only,1,both,,,left_only
1050505,NORWOOD,42.19779,-71.20496,,left_only,1,both,,,left_only
1052285,PEABODY,42.55708,-71.01963,,left_only,1,both,,,left_only
1050913,PEABODY,42.53177,-70.92644,,left_only,1,both,,,left_only
1012230,PEABODY,42.531915,-70.928132,,left_only,1,both,,,left_only
1012069,PEABODY,42.53265,-70.92849,,left_only,1,both,,,left_only
1050543,PEABODY,42.529085,-70.931102,,left_only,1,both,,,left_only
1052281,PEABODY,42.55699,-70.99921,,left_only,1,both,,,left_only
1052271,PEABODY,42.5449,-71.00896,,left_only,1,both,,,left_only
1052259,PEABODY,42.52915,-70.92593,,left_only,1,both,,,left_only
1052283,PEABODY,42.530408,-70.934299,,left_only,1,both,,,left_only
1052261,PEABODY,42.52627,-70.91893,,left_only,1,both,,,left_only
1052263,PEABODY,42.50642,-70.95318,,left_only,1,both,,,left_only
1051237,PEABODY,42.52175,-70.92423,,left_only,1,both,,,left_only
1052277,PEABODY,42.56797,-71.0245,,left_only,1,both,,,left_only
1052279,PEABODY,42.52115,-70.93109,,left_only,1,both,,,left_only
1052265,PEABODY,42.53199,-70.94212,,left_only,1,both,,,left_only
1051250,PEABODY,42.552725,-71.025934,,left_only,1,both,,,left_only
1051160,PEABODY,42.50384,-70.95118,,left_only,1,both,,,left_only
1052275,PEABODY,42.531243,-70.919625,,left_only,1,both,,,left_only
1052267,PEABODY,42.517144,-70.966684,,left_only,1,both,,,left_only
1050854,PEABODY,42.534174,-70.957545,,left_only,1,both,,,left_only
1050509,PEABODY,42.52702,-70.92567,,left_only,3,both,,,left_only
1052269,PEABODY,42.52253,-70.92493,,left_only,1,both,,,left_only
1052272,PEABODY,42.52193,-70.92469,,left_only,1,both,,,left_only
1051235,PEABODY,42.52195,-70.92498,,left_only,1,both,,,left_only
1052287,PEABODY,42.523607,-70.923852,,left_only,3,both,,,left_only
1051949,PEMBROKE,42.096455,-70.793938,250942001510,both,1,both,16,2797,both
1051431,QUINCY,42.26813,-71.01923,,left_only,1,both,,,left_only
1051547,QUINCY,42.25126,-70.9635,,left_only,1,both,,,left_only
1051973,QUINCY,42.240985,-71.016648,,left_only,1,both,,,left_only
1050967,QUINCY,42.25208,-70.99456,,left_only,3,both,,,left_only
1052321,QUINCY,42.24642,-70.98061,,left_only,1,both,,,left_only
1051974,QUINCY,42.240985,-71.016648,,left_only,1,both,,,left_only
1051041,QUINCY,42.243793,-70.978439,,left_only,1,both,,,left_only
1051242,QUINCY,42.265687,-71.015812,,left_only,3,both,,,left_only
1107669,QUINCY,42.26541,-71.0158,,left_only,3,both,,,left_only
1051549,QUINCY,42.24301,-71.02306,,left_only,3,both,,,left_only
1051545,QUINCY,42.24776,-70.97662,,left_only,1,both,,,left_only
1051543,QUINCY,42.254274,-70.961166,,left_only,1,both,,,left_only
1014156,QUINCY,42.24216,-70.97824,,left_only,3,both,,,left_only
1050702,QUINCY,42.29714,-71.01735,,left_only,1,both,,,left_only
1051170,QUINCY,42.29717,-71.01727,,left_only,1,both,,,left_only
1052317,QUINCY,42.25915,-70.9701,,left_only,1,both,,,left_only
1052319,QUINCY,42.245041,-71.005318,,left_only,3,both,,,left_only
1018964,QUINCY,42.2465,-71.00575,,left_only,3,both,,,left_only
1052315,QUINCY,42.242057,-71.015308,,left_only,3,both,,,left_only
1052307,QUINCY,42.24149,-71.01406,,left_only,1,both,,,left_only
1015494,QUINCY,42.27062,-71.02095,,left_only,1,both,,,left_only
1052245,QUINCY,42.27471,-71.02794,,left_only,3,both,,,left_only
1052311,QUINCY,42.24358,-70.97796,,left_only,1,both,,,left_only
1051975,QUINCY,42.240985,-71.016648,,left_only,1,both,,,left_only
1010384,QUINCY,42.24255,-70.99507,,left_only,1,both,,,left_only
1009489,QUINCY,42.24246,-70.99418,,left_only,1,both,,,left_only
1010524,QUINCY,42.242221,-70.994235,,left_only,1,both,,,left_only
1018966,QUINCY,42.23994,-70.98503,,left_only,3,both,,,left_only
1052303,QUINCY,42.23976,-71.00761,,left_only,2,both,,,left_only
1051419,QUINCY,42.24872,-71.01284,,left_only,1,both,,,left_only
1052323,QUINCY,42.288192,-71.024238,,left_only,1,both,,,left_only
1003615,QUINCY,42.24487,-71.00158,,left_only,3,both,,,left_only
1127835,QUINCY,42.268081,-70.956443,,left_only,1,both,,,left_only
1127836,QUINCY,42.261285,-70.97497,,left_only,1,both,,,left_only
1015490,QUINCY,42.24271,-70.98255,,left_only,1,both,,,left_only
1051114,QUINCY,42.2499,-71.00492,,left_only,1,both,,,left_only
1052305,QUINCY,42.27017,-70.95103,,left_only,1,both,,,left_only
1022971,QUINCY,42.298102,-71.03017,,left_only,3,both,,,left_only
1051319,QUINCY,42.23435,-70.99447,,left_only,1,both,,,left_only
1052313,QUINCY,42.24938,-70.987623,,left_only,3,both,,,left_only
1050890,QUINCY,42.24124,-71.01063,,left_only,1,both,,,left_only
1052309,QUINCY,42.26839,-71.0196,,left_only,1,both,,,left_only
1050823,QUINCY,42.24127,-70.97993,,left_only,3,both,,,left_only
1051972,QUINCY,42.240985,-71.016648,,left_only,1,both,,,left_only
1051886,QUINCY,42.240758,-70.980015,,left_only,3,both,,,left_only
1051224,QUINCY,42.260468,-71.018465,,left_only,1,both,,,left_only
1051580,RANDOLPH,42.16335,-71.05319,250993002596,both,1,both,314,7358,both
1050724,RANDOLPH,42.16472,-71.05369,250993002596,both,1,both,314,7358,both
1050358,RANDOLPH,42.16469,-71.05387,250993002596,both,1,both,314,7358,both
1050765,RANDOLPH,42.17599,-71.03707,250993002596,both,1,both,83,4555,both
1051007,RANDOLPH,42.18024,-71.05168,250993002596,both,1,both,83,4555,both
1050539,READING,42.52611,-71.08224,,left_only,1,both,,,left_only
1050458,READING,42.557781,-71.108272,,left_only,1,both,,,left_only
1018968,READING,42.5066,-71.1002,,left_only,1,both,,,left_only
1050605,READING,42.52934,-71.09864,,left_only,1,both,,,left_only
1050328,READING,42.53206,-71.08559,,left_only,1,both,,,left_only
1050628,READING,42.55798,-71.10875,,left_only,1,both,,,left_only
1104792,REVERE,42.40953,-70.99834,251005001975,both,3,both,407,8063,both
1051140,REVERE,42.40883,-70.99622,251005001975,both,3,both,407,8063,both
1051177,REVERE,42.4084,-70.99415,251005001975,both,3,both,407,8063,both
1052329,REVERE,42.39668,-70.98657,251005001962,both,1,both,249,6383,both
1018970,REVERE,42.39478,-70.98482,251005001962,both,1,both,249,6383,both
1050488,REVERE,42.40517,-71.01636,251005001633,both,3,both,407,8060,both
1127837,REVERE,42.4146,-71.0039,251005001629,both,1,both,249,6383,both
1052331,REVERE,42.406257,-71.014503,251005001633,both,3,both,407,8060,both
1050817,REVERE,42.40755,-71.01461,251005001633,both,3,both,436,8483,both
1051198,REVERE,42.39357,-70.98559,251005001962,both,1,both,249,6383,both
1050308,REVERE,42.39525,-70.98932,251005001962,both,1,both,249,6383,both
1052335,REVERE,42.40499,-70.99962,251005001975,both,1,both,249,6383,both
1051829,REVERE,42.40575,-71.00543,251005001633,both,1,both,249,6383,both
1052339,REVERE,42.40805,-71.00006,251005001975,both,1,both,537,8711,both
1052327,REVERE,42.40845,-70.99545,251005001975,both,3,both,407,8063,both
1051264,REVERE,42.40834,-70.99547,251005001975,both,3,both,407,8063,both
1018972,REVERE,42.414575,-71.017844,251005001619,both,1,both,249,6383,both
1051311,REVERE,42.407184,-71.015434,251005001633,both,1,both,249,6383,both
1051730,REVERE,42.41179,-71.02849,251005001619,both,3,both,218,5791,both
1050330,REVERE,42.42417,-70.98363,251005001629,both,3,both,407,8070,both
1050648,REVERE,42.41735,-71.00026,251005001629,both,3,both,407,8066,both
1052337,REVERE,42.41846,-70.99147,251005001629,both,3,both,407,8067,both
1052333,REVERE,42.40701,-70.99964,251005001975,both,1,both,537,8711,both
1051108,REVERE,42.40731,-70.99954,251005001975,both,1,both,537,8711,both
1022969,REVERE,42.40504,-71.00826,251005001633,both,1,both,249,6383,both
1052325,REVERE,42.408565,-70.994812,251005001975,both,3,both,407,8063,both
1050663,REVERE,42.40851,-70.99647,251005001975,both,3,both,407,8063,both
1051261,REVERE,42.39521,-70.98705,251005001962,both,1,both,249,6383,both
1051254,REVERE,42.40825,-71.01389,251005001633,both,3,both,436,8483,both
1023509,ROCKLAND,42.121487,-70.909796,251017001708,both,1,both,288,7201,both
1050683,ROCKLAND,42.1179,-70.91204,251017001708,both,3,both,297,7268,both
1051664,ROCKLAND,42.12132,-70.91578,251017001708,both,3,both,297,7268,both
1051582,ROCKLAND,42.11901,-70.91327,251017001708,both,3,both,297,7268,both
1018974,ROCKLAND,42.1239,-70.91839,251017001708,both,1,both,288,7201,both
1109055,ROCKPORT,42.65789,-70.61715,251020002533,both,2,both,191,5352,both
1112883,ROCKPORT,42.67788,-70.62792,251020002533,both,1,both,195,5378,both
1108076,SALEM,42.50144,-70.91736,251038000773,both,1,both,367,7811,both
1051587,SALEM,42.52071,-70.89576,251038000773,both,3,both,463,8550,both
1146562,SALEM,42.518522,-70.908431,251038000773,both,2,both,19,2859,both
1018986,SALEM,42.51052,-70.92302,251038000773,both,1,both,37,3543,both
1051098,SALEM,42.51631,-70.88964,251038000773,both,1,both,367,7805,both
1050910,SALEM,42.51787,-70.90495,251038000773,both,3,both,207,5602,both
1050843,SALEM,42.51766,-70.89018,251038000773,both,1,both,367,7805,both
1052365,SALEM,42.52442,-70.89193,251038000773,both,1,both,239,6175,both
1051693,SALEM,42.5179,-70.89319,251038000773,both,3,both,463,8550,both
1051417,SALEM,42.51806,-70.8934,251038000773,both,3,both,463,8550,both
1050719,SALEM,42.5179,-70.89301,251038000773,both,3,both,463,8550,both
1052361,SALEM,42.516895,-70.892805,251038000773,both,3,both,463,8551,both
1052363,SALEM,42.51466,-70.89287,251038000773,both,1,both,367,7805,both
1051096,SALEM,42.5179,-70.89319,251038000773,both,3,both,463,8550,both
1106422,SALEM,42.48528,-70.90665,251038000773,both,1,both,367,7814,both
1051037,SALEM,42.5184,-70.89666,251038000773,both,1,both,239,6173,both
1052367,SALEM,42.5155,-70.88968,251038000773,both,3,both,207,5603,both
1129694,SALEM,42.518514,-70.890999,251038000773,both,1,both,367,7805,both
1051742,SALEM,42.51658,-70.90813,251038000773,both,1,both,367,7806,both
1051125,SALEM,42.517256,-70.890329,251038000773,both,1,both,367,7805,both
1050400,SALEM,42.51413,-70.90682,251038000773,both,1,both,367,7806,both
1014159,SALEM,42.51802,-70.89273,251038000773,both,1,both,367,7805,both
1147298,SALEM,42.523693,-70.895394,251038000773,both,3,both,463,8550,both
1050746,SAUGUS,42.46227,-71.01667,SAUGUS,both,1,both,,,left_only
1050800,SAUGUS,42.46554,-71.01634,SAUGUS,both,1,both,,,left_only
1051946,SAUGUS,42.46273,-71.01787,SAUGUS,both,1,both,,,left_only
1051585,SCITUATE,42.20043,-70.75277,251056001689,both,1,both,237,6017,both
1050808,SCITUATE,42.21626,-70.77623,251056001691,both,1,both,237,6017,both
1003637,SCITUATE,42.181163,-70.726492,251056002068,both,1,both,237,6017,both
1050530,SHARON,42.13404,-71.1605,251062001703,both,1,both,39,3617,both
1051608,SHARON,42.12178,-71.1809,251062001702,both,2,both,312,7337,both
1107280,SOMERVILLE,42.41472,-71.13105,251089000891,both,1,both,,,left_only
1022978,SOMERVILLE,42.38823,-71.08827,251089000891,both,1,both,350,7700,both
1052403,SOMERVILLE,42.387918,-71.087182,251089000891,both,1,both,350,7700,both
1010231,SOMERVILLE,42.38042,-71.09122,251089000891,both,1,both,350,7709,both
1051189,SOMERVILLE,42.38171,-71.09767,251089000891,both,3,both,238,6057,both
1010233,SOMERVILLE,42.382122,-71.09947,251089000891,both,1,both,350,7709,both
1052397,SOMERVILLE,42.379099,-71.10101,251089000891,both,1,both,350,7684,both
1051241,SOMERVILLE,42.40604,-71.1316,251089000891,both,1,both,408,8251,both
1050343,SOMERVILLE,42.40672,-71.13319,251089000891,both,1,both,408,8250,both
1050356,SOMERVILLE,42.38926,-71.08683,251089000891,both,3,both,315,7385,both
