station_id,station_name,line,layer,station_lat,station_lon,geometry_x,LEFT_FID,RIGHT_FID,zo_usety,municipal,ncessch,geometry_y,boundary_using_id,dist_meters,dist_miles
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),8614,8530,3,Boston,,"LINESTRING Z (236149.8880682196 900244.075942694 0, 236202.7378294873 900262.1333320509 0, 236250.3312044854 900272.1968570527 0, 236287.6555397042 900219.3548348588 0)",10418,379.6489251653055,0.23590290526158825
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),8614,8530,4,Boston,,"LINESTRING Z (236149.8880682196 900244.075942694 0, 236202.7378294873 900262.1333320509 0, 236250.3312044854 900272.1968570527 0, 236287.6555397042 900219.3548348588 0)",10419,379.6489251653055,0.23590290526158825
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),8708,8703,3,Boston,,"LINESTRING Z (235912.5191993361 900277.2127649612 0, 235884.3928215062 900222.9900230156 0)",10421,758.0785127595917,0.4710481492829325
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),8708,8609,3,Boston,,"LINESTRING Z (236028.7495020239 900263.3287279056 0, 235950.3615662402 900255.2781433738 0, 235912.5191993361 900277.2127649612 0)",10422,641.0516504132424,0.39833102830298706
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),8708,5122,3,Boston,,"LINESTRING Z (235867.7069162355 900261.6206183732 0, 235829.7925794836 900265.4662820562 0, 235768.6825080579 900270.4937391989 0, 235718.8358128152 900273.695048717 0, 235680.2458794835 900276.8792320563 0, 235640.5101994807 900280.6691087241 0)",10424,801.3943782488271,0.49796338026477066
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),8616,5049,2,Boston,,"LINESTRING Z (236585.4190080053 900221.8765105631 0, 236544.5230916968 900259.6107729116 0)",10425,83.70422406240276,0.052011393500956134
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),8616,5049,3,Boston,,"LINESTRING Z (236585.4190080053 900221.8765105631 0, 236544.5230916968 900259.6107729116 0)",10426,83.70422406240276,0.052011393500956134
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),8616,5049,4,Boston,,"LINESTRING Z (236585.4190080053 900221.8765105631 0, 236544.5230916968 900259.6107729116 0)",10427,83.70422406240276,0.052011393500956134
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),8614,8515,3,Boston,,"LINESTRING Z (236102.5410467344 900294.3296061876 0, 236078.7206366316 900263.0392534828 0, 236028.7495020239 900263.3287279056 0)",10434,571.7617286239073,0.35527626699071624
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),5183,5055,2,Boston,,"LINESTRING Z (236667.7496052372 900353.0086992506 0, 236692.2264232398 900304.5968008097 0)",10487,104.7711688726492,0.06510178611449709
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),5183,5055,3,Boston,,"LINESTRING Z (236667.7496052372 900353.0086992506 0, 236692.2264232398 900304.5968008097 0)",10488,104.7711688726492,0.06510178611449709
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),5037,1770,2,Boston,,"MULTILINESTRING Z ((237188.5479294819 900371.6716209444 0, 237231.5345128188 900339.6535820551 0, 237268.8748394866 900317.0075220561 0, 237304.0252294821 900297.2575320539 0, 237337.7809594871 900278.4080020536 0, 237386.8503531319 900252.7795481192 0), (237432.6176294854 900228.8757570559 0, 237402.5925006112 900180.2635274802 0, 237369.9586744292 900107.1234531682 0, 237338.0440794876 900050.4522820647 0, 237314.2924522075 900010.7562547814 0, 237287.3237294825 899983.1527320583 0, 237263.0129044871 899940.3757070552 0))",10512,548.217779572286,0.34064673529853523
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),5050,2315,2,Boston,,"LINESTRING Z (236453.9830937731 900344.7694534851 0, 236495.5977994856 900361.9728020596 0)",10529,233.79193316399278,0.1452715722455813
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),5050,2315,4,Boston,,"LINESTRING Z (236453.9830937731 900344.7694534851 0, 236495.5977994856 900361.9728020596 0)",10530,233.79193316399278,0.1452715722455813
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),4821,1770,2,Boston,,"LINESTRING Z (237061.4360194831 900445.0435020553 0, 237127.7678961481 900402.32489872 0, 237188.5479294819 900371.6716209444 0)",10547,462.8647485088154,0.2876108206255564
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),4821,1770,3,Boston,,"LINESTRING Z (237061.4360194831 900445.0435020553 0, 237127.7678961481 900402.32489872 0, 237188.5479294819 900371.6716209444 0)",10548,462.8647485088154,0.2876108206255564
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),8709,8707,3,Boston,,"LINESTRING Z (236075.9798394878 900480.1190820566 0, 236026.1629794926 900481.3419570568 0, 235976.0817128156 900495.4884153878 0, 235962.1589900109 900460.4195452124 0, 235943.3958294836 900409.4720070602 0, 235927.5028394842 900354.2546220506 0, 235912.5191993361 900277.2127649612 0)",10587,652.7503496190128,0.4056002629761025
