,station_id,station_name,line,layer,station_lat,station_lon,geometry_x,LEFT_FID,RIGHT_FID,zo_usety,municipal,ncessch,geometry_y,boundary_using_id,dist_meters,dist_miles
2172261,60,ENDICOTT,COMMUTER RAIL,TRAIN_NODES,42.23265978451417,-71.16029649208413,POINT (228040.8749999999 886967.0624999863),7312,7299,1,Dedham,250405000460,"LINESTRING Z (227873.8299717878 886756.6133589786 0, 228069.8107842457 886893.3556392014 0, 228099.0377720385 886919.0616989586 0)",3201,74.45564128786727,0.046264590595837346
2172262,60,ENDICOTT,COMMUTER RAIL,TRAIN_NODES,42.23265978451417,-71.16029649208413,POINT (228040.8749999999 886967.0624999863),7312,7299,1,Dedham,250405000550,"LINESTRING Z (227873.8299717878 886756.6133589786 0, 228069.8107842457 886893.3556392014 0, 228099.0377720385 886919.0616989586 0)",3202,74.45564128786727,0.046264590595837346
2172263,60,ENDICOTT,COMMUTER RAIL,TRAIN_NODES,42.23265978451417,-71.16029649208413,POINT (228040.8749999999 886967.0624999863),7312,7299,3,Dedham,250405000460,"LINESTRING Z (227873.8299717878 886756.6133589786 0, 228069.8107842457 886893.3556392014 0, 228099.0377720385 886919.0616989586 0)",3203,74.45564128786727,0.046264590595837346
2172264,60,ENDICOTT,COMMUTER RAIL,TRAIN_NODES,42.23265978451417,-71.16029649208413,POINT (228040.8749999999 886967.0624999863),7312,7299,3,Dedham,250405000550,"LINESTRING Z (227873.8299717878 886756.6133589786 0, 228069.8107842457 886893.3556392014 0, 228099.0377720385 886919.0616989586 0)",3204,74.45564128786727,0.046264590595837346
2172397,60,ENDICOTT,COMMUTER RAIL,TRAIN_NODES,42.23265978451417,-71.16029649208413,POINT (228040.8749999999 886967.0624999863),7330,7299,1,Dedham,250405000460,"MULTILINESTRING Z ((228554.442165168 887874.9421315098 0, 228629.2607794859 887868.3141820575 0, 228722.4390794871 887879.1664820539 0, 228827.082579482 887716.2159820527 0, 228851.2142794855 887666.6664820586 0, 228867.1298794875 887627.6497820544 0, 228877.2237044902 887563.0055570612 0, 228826.6578594857 887540.3759220565 0, 228774.768939485 887517.165962046 0, 228784.4706794872 887484.121882051 0, 228802.5035294907 887436.8505320594 0, 228797.7489223363 887386.0068534772 0, 228774.8686194859 887330.3591420575 0, 228763.4622294874 887282.5846820597 0, 228756.3706651977 887235.326624915 0), (228973.5255794843 887262.1448487213 0, 228986.4875294904 887197.4081820524 0, 228998.6430294885 887114.6509320581 0, 229011.5800294855 887026.541082053 0, 229022.2895794866 886938.1662320521 0, 229034.0648294906 886856.8076320575 0, 229043.6189128198 886804.3411820505 0, 229062.8611794811 886735.9926820579 0, 229136.8297794837 886531.7145320571 0, 229178.5717794792 886416.4361820512 0, 229315.4101794808 886278.1611320537 0, 229347.1540080296 886173.4792475767 0))",3337,764.1332918022897,0.47481041455542733
2172398,60,ENDICOTT,COMMUTER RAIL,TRAIN_NODES,42.23265978451417,-71.16029649208413,POINT (228040.8749999999 886967.0624999863),7330,7299,1,Dedham,250405000550,"MULTILINESTRING Z ((228554.442165168 887874.9421315098 0, 228629.2607794859 887868.3141820575 0, 228722.4390794871 887879.1664820539 0, 228827.082579482 887716.2159820527 0, 228851.2142794855 887666.6664820586 0, 228867.1298794875 887627.6497820544 0, 228877.2237044902 887563.0055570612 0, 228826.6578594857 887540.3759220565 0, 228774.768939485 887517.165962046 0, 228784.4706794872 887484.121882051 0, 228802.5035294907 887436.8505320594 0, 228797.7489223363 887386.0068534772 0, 228774.8686194859 887330.3591420575 0, 228763.4622294874 887282.5846820597 0, 228756.3706651977 887235.326624915 0), (228973.5255794843 887262.1448487213 0, 228986.4875294904 887197.4081820524 0, 228998.6430294885 887114.6509320581 0, 229011.5800294855 887026.541082053 0, 229022.2895794866 886938.1662320521 0, 229034.0648294906 886856.8076320575 0, 229043.6189128198 886804.3411820505 0, 229062.8611794811 886735.9926820579 0, 229136.8297794837 886531.7145320571 0, 229178.5717794792 886416.4361820512 0, 229315.4101794808 886278.1611320537 0, 229347.1540080296 886173.4792475767 0))",3338,764.1332918022897,0.47481041455542733
2172399,60,ENDICOTT,COMMUTER RAIL,TRAIN_NODES,42.23265978451417,-71.16029649208413,POINT (228040.8749999999 886967.0624999863),7330,7299,1,Dedham,250405000552,"MULTILINESTRING Z ((228554.442165168 887874.9421315098 0, 228629.2607794859 887868.3141820575 0, 228722.4390794871 887879.1664820539 0, 228827.082579482 887716.2159820527 0, 228851.2142794855 887666.6664820586 0, 228867.1298794875 887627.6497820544 0, 228877.2237044902 887563.0055570612 0, 228826.6578594857 887540.3759220565 0, 228774.768939485 887517.165962046 0, 228784.4706794872 887484.121882051 0, 228802.5035294907 887436.8505320594 0, 228797.7489223363 887386.0068534772 0, 228774.8686194859 887330.3591420575 0, 228763.4622294874 887282.5846820597 0, 228756.3706651977 887235.326624915 0), (228973.5255794843 887262.1448487213 0, 228986.4875294904 887197.4081820524 0, 228998.6430294885 887114.6509320581 0, 229011.5800294855 887026.541082053 0, 229022.2895794866 886938.1662320521 0, 229034.0648294906 886856.8076320575 0, 229043.6189128198 886804.3411820505 0, 229062.8611794811 886735.9926820579 0, 229136.8297794837 886531.7145320571 0, 229178.5717794792 886416.4361820512 0, 229315.4101794808 886278.1611320537 0, 229347.1540080296 886173.4792475767 0))",3339,764.1332918022897,0.47481041455542733
2172400,60,ENDICOTT,COMMUTER RAIL,TRAIN_NODES,42.23265978451417,-71.16029649208413,POINT (228040.8749999999 886967.0624999863),7330,7299,2,Dedham,250405000460,"MULTILINESTRING Z ((228554.442165168 887874.9421315098 0, 228629.2607794859 887868.3141820575 0, 228722.4390794871 887879.1664820539 0, 228827.082579482 887716.2159820527 0, 228851.2142794855 887666.6664820586 0, 228867.1298794875 887627.6497820544 0, 228877.2237044902 887563.0055570612 0, 228826.6578594857 887540.3759220565 0, 228774.768939485 887517.165962046 0, 228784.4706794872 887484.121882051 0, 228802.5035294907 887436.8505320594 0, 228797.7489223363 887386.0068534772 0, 228774.8686194859 887330.3591420575 0, 228763.4622294874 887282.5846820597 0, 228756.3706651977 887235.326624915 0), (228973.5255794843 887262.1448487213 0, 228986.4875294904 887197.4081820524 0, 228998.6430294885 887114.6509320581 0, 229011.5800294855 887026.541082053 0, 229022.2895794866 886938.1662320521 0, 229034.0648294906 886856.8076320575 0, 229043.6189128198 886804.3411820505 0, 229062.8611794811 886735.9926820579 0, 229136.8297794837 886531.7145320571 0, 229178.5717794792 886416.4361820512 0, 229315.4101794808 886278.1611320537 0, 229347.1540080296 886173.4792475767 0))",3340,764.1332918022897,0.47481041455542733
2172401,60,ENDICOTT,COMMUTER RAIL,TRAIN_NODES,42.23265978451417,-71.16029649208413,POINT (228040.8749999999 886967.0624999863),7330,7299,2,Dedham,250405000550,"MULTILINESTRING Z ((228554.442165168 887874.9421315098 0, 228629.2607794859 887868.3141820575 0, 228722.4390794871 887879.1664820539 0, 228827.082579482 887716.2159820527 0, 228851.2142794855 887666.6664820586 0, 228867.1298794875 887627.6497820544 0, 228877.2237044902 887563.0055570612 0, 228826.6578594857 887540.3759220565 0, 228774.768939485 887517.165962046 0, 228784.4706794872 887484.121882051 0, 228802.5035294907 887436.8505320594 0, 228797.7489223363 887386.0068534772 0, 228774.8686194859 887330.3591420575 0, 228763.4622294874 887282.5846820597 0, 228756.3706651977 887235.326624915 0), (228973.5255794843 887262.1448487213 0, 228986.4875294904 887197.4081820524 0, 228998.6430294885 887114.6509320581 0, 229011.5800294855 887026.541082053 0, 229022.2895794866 886938.1662320521 0, 229034.0648294906 886856.8076320575 0, 229043.6189128198 886804.3411820505 0, 229062.8611794811 886735.9926820579 0, 229136.8297794837 886531.7145320571 0, 229178.5717794792 886416.4361820512 0, 229315.4101794808 886278.1611320537 0, 229347.1540080296 886173.4792475767 0))",3341,764.1332918022897,0.47481041455542733
2172402,60,ENDICOTT,COMMUTER RAIL,TRAIN_NODES,42.23265978451417,-71.16029649208413,POINT (228040.8749999999 886967.0624999863),7330,7299,2,Dedham,250405000552,"MULTILINESTRING Z ((228554.442165168 887874.9421315098 0, 228629.2607794859 887868.3141820575 0, 228722.4390794871 887879.1664820539 0, 228827.082579482 887716.2159820527 0, 228851.2142794855 887666.6664820586 0, 228867.1298794875 887627.6497820544 0, 228877.2237044902 887563.0055570612 0, 228826.6578594857 887540.3759220565 0, 228774.768939485 887517.165962046 0, 228784.4706794872 887484.121882051 0, 228802.5035294907 887436.8505320594 0, 228797.7489223363 887386.0068534772 0, 228774.8686194859 887330.3591420575 0, 228763.4622294874 887282.5846820597 0, 228756.3706651977 887235.326624915 0), (228973.5255794843 887262.1448487213 0, 228986.4875294904 887197.4081820524 0, 228998.6430294885 887114.6509320581 0, 229011.5800294855 887026.541082053 0, 229022.2895794866 886938.1662320521 0, 229034.0648294906 886856.8076320575 0, 229043.6189128198 886804.3411820505 0, 229062.8611794811 886735.9926820579 0, 229136.8297794837 886531.7145320571 0, 229178.5717794792 886416.4361820512 0, 229315.4101794808 886278.1611320537 0, 229347.1540080296 886173.4792475767 0))",3342,764.1332918022897,0.47481041455542733
2172403,60,ENDICOTT,COMMUTER RAIL,TRAIN_NODES,42.23265978451417,-71.16029649208413,POINT (228040.8749999999 886967.0624999863),7330,7299,3,Dedham,250405000460,"MULTILINESTRING Z ((228554.442165168 887874.9421315098 0, 228629.2607794859 887868.3141820575 0, 228722.4390794871 887879.1664820539 0, 228827.082579482 887716.2159820527 0, 228851.2142794855 887666.6664820586 0, 228867.1298794875 887627.6497820544 0, 228877.2237044902 887563.0055570612 0, 228826.6578594857 887540.3759220565 0, 228774.768939485 887517.165962046 0, 228784.4706794872 887484.121882051 0, 228802.5035294907 887436.8505320594 0, 228797.7489223363 887386.0068534772 0, 228774.8686194859 887330.3591420575 0, 228763.4622294874 887282.5846820597 0, 228756.3706651977 887235.326624915 0), (228973.5255794843 887262.1448487213 0, 228986.4875294904 887197.4081820524 0, 228998.6430294885 887114.6509320581 0, 229011.5800294855 887026.541082053 0, 229022.2895794866 886938.1662320521 0, 229034.0648294906 886856.8076320575 0, 229043.6189128198 886804.3411820505 0, 229062.8611794811 886735.9926820579 0, 229136.8297794837 886531.7145320571 0, 229178.5717794792 886416.4361820512 0, 229315.4101794808 886278.1611320537 0, 229347.1540080296 886173.4792475767 0))",3343,764.1332918022897,0.47481041455542733
2172404,60,ENDICOTT,COMMUTER RAIL,TRAIN_NODES,42.23265978451417,-71.16029649208413,POINT (228040.8749999999 886967.0624999863),7330,7299,3,Dedham,250405000550,"MULTILINESTRING Z ((228554.442165168 887874.9421315098 0, 228629.2607794859 887868.3141820575 0, 228722.4390794871 887879.1664820539 0, 228827.082579482 887716.2159820527 0, 228851.2142794855 887666.6664820586 0, 228867.1298794875 887627.6497820544 0, 228877.2237044902 887563.0055570612 0, 228826.6578594857 887540.3759220565 0, 228774.768939485 887517.165962046 0, 228784.4706794872 887484.121882051 0, 228802.5035294907 887436.8505320594 0, 228797.7489223363 887386.0068534772 0, 228774.8686194859 887330.3591420575 0, 228763.4622294874 887282.5846820597 0, 228756.3706651977 887235.326624915 0), (228973.5255794843 887262.1448487213 0, 228986.4875294904 887197.4081820524 0, 228998.6430294885 887114.6509320581 0, 229011.5800294855 887026.541082053 0, 229022.2895794866 886938.1662320521 0, 229034.0648294906 886856.8076320575 0, 229043.6189128198 886804.3411820505 0, 229062.8611794811 886735.9926820579 0, 229136.8297794837 886531.7145320571 0, 229178.5717794792 886416.4361820512 0, 229315.4101794808 886278.1611320537 0, 229347.1540080296 886173.4792475767 0))",3344,764.1332918022897,0.47481041455542733
2172405,60,ENDICOTT,COMMUTER RAIL,TRAIN_NODES,42.23265978451417,-71.16029649208413,POINT (228040.8749999999 886967.0624999863),7330,7299,3,Dedham,250405000552,"MULTILINESTRING Z ((228554.442165168 887874.9421315098 0, 228629.2607794859 887868.3141820575 0, 228722.4390794871 887879.1664820539 0, 228827.082579482 887716.2159820527 0, 228851.2142794855 887666.6664820586 0, 228867.1298794875 887627.6497820544 0, 228877.2237044902 887563.0055570612 0, 228826.6578594857 887540.3759220565 0, 228774.768939485 887517.165962046 0, 228784.4706794872 887484.121882051 0, 228802.5035294907 887436.8505320594 0, 228797.7489223363 887386.0068534772 0, 228774.8686194859 887330.3591420575 0, 228763.4622294874 887282.5846820597 0, 228756.3706651977 887235.326624915 0), (228973.5255794843 887262.1448487213 0, 228986.4875294904 887197.4081820524 0, 228998.6430294885 887114.6509320581 0, 229011.5800294855 887026.541082053 0, 229022.2895794866 886938.1662320521 0, 229034.0648294906 886856.8076320575 0, 229043.6189128198 886804.3411820505 0, 229062.8611794811 886735.9926820579 0, 229136.8297794837 886531.7145320571 0, 229178.5717794792 886416.4361820512 0, 229315.4101794808 886278.1611320537 0, 229347.1540080296 886173.4792475767 0))",3345,764.1332918022897,0.47481041455542733
2283059,63,NEEDHAM HEIGHTS,COMMUTER RAIL,TRAIN_NODES,42.293184222507264,-71.23605561623971,POINT (221766.5468999954 893667.6249999839),7513,3532,1,Needham,250837001313,"LINESTRING Z (221842.1788794875 892951.1210820568 0, 221798.6038794811 892963.650982053 0)",5546,704.7035318880894,0.4378824737831622
2283060,63,NEEDHAM HEIGHTS,COMMUTER RAIL,TRAIN_NODES,42.293184222507264,-71.23605561623971,POINT (221766.5468999954 893667.6249999839),7513,3532,3,Needham,250837001313,"LINESTRING Z (221842.1788794875 892951.1210820568 0, 221798.6038794811 892963.650982053 0)",5547,704.7035318880894,0.4378824737831622
2283152,63,NEEDHAM HEIGHTS,COMMUTER RAIL,TRAIN_NODES,42.293184222507264,-71.23605561623971,POINT (221766.5468999954 893667.6249999839),7600,3532,1,Needham,250837001313,"LINESTRING Z (221334.7237794858 893212.3410820612 0, 221338.783679483 893176.7710820565 0, 221419.9437794887 893085.0643820497 0, 221446.8537794868 893102.7710820581 0)",5639,627.4987277482852,0.3899096325883622
2283153,63,NEEDHAM HEIGHTS,COMMUTER RAIL,TRAIN_NODES,42.293184222507264,-71.23605561623971,POINT (221766.5468999954 893667.6249999839),7600,3532,1,Needham,250837001313,"LINESTRING Z (221446.8537794868 893102.7710820581 0, 221473.4437794852 893130.6510820551 0, 221525.602112821 893166.889415389 0, 221587.0487794873 893173.5260820569 0, 221604.9658194798 893213.6630820525 0)",5640,481.8608393640105,0.29941444424809766
2283337,63,NEEDHAM HEIGHTS,COMMUTER RAIL,TRAIN_NODES,42.293184222507264,-71.23605561623971,POINT (221766.5468999954 893667.6249999839),7600,6281,1,Needham,250837001313,"LINESTRING Z (221658.7097794863 893491.3751220613 0, 221552.4437794832 893508.3661820552 0, 221544.4437794879 893457.021082053 0, 221494.8837794819 893454.9610820611 0, 221460.9337794903 893432.8360820615 0, 221475.5037794866 893398.6510820491 0, 221421.5237294895 893316.2410820595 0, 221417.6737794869 893260.771082056 0, 221377.3137794834 893231.5244153842 0, 221334.7237794858 893212.3410820612 0)",5824,206.6225157803952,0.1283892789735415
2283338,63,NEEDHAM HEIGHTS,COMMUTER RAIL,TRAIN_NODES,42.293184222507264,-71.23605561623971,POINT (221766.5468999954 893667.6249999839),7600,6281,3,Needham,250837001313,"LINESTRING Z (221658.7097794863 893491.3751220613 0, 221552.4437794832 893508.3661820552 0, 221544.4437794879 893457.021082053 0, 221494.8837794819 893454.9610820611 0, 221460.9337794903 893432.8360820615 0, 221475.5037794866 893398.6510820491 0, 221421.5237294895 893316.2410820595 0, 221417.6737794869 893260.771082056 0, 221377.3137794834 893231.5244153842 0, 221334.7237794858 893212.3410820612 0)",5825,206.6225157803952,0.1283892789735415
2283432,63,NEEDHAM HEIGHTS,COMMUTER RAIL,TRAIN_NODES,42.293184222507264,-71.23605561623971,POINT (221766.5468999954 893667.6249999839),5897,3587,1,Needham,250837001313,"LINESTRING Z (221765.6238194833 893622.9651820599 0, 221763.2437794851 893532.8410820512 0, 221761.2837794894 893473.5210820498 0, 221760.5577794887 893419.6130820538 0)",5919,44.66935655053439,0.027756251336280114
2283433,63,NEEDHAM HEIGHTS,COMMUTER RAIL,TRAIN_NODES,42.293184222507264,-71.23605561623971,POINT (221766.5468999954 893667.6249999839),5897,3587,3,Needham,250837001313,"LINESTRING Z (221765.6238194833 893622.9651820599 0, 221763.2437794851 893532.8410820512 0, 221761.2837794894 893473.5210820498 0, 221760.5577794887 893419.6130820538 0)",5920,44.66935655053439,0.027756251336280114
2283436,63,NEEDHAM HEIGHTS,COMMUTER RAIL,TRAIN_NODES,42.293184222507264,-71.23605561623971,POINT (221766.5468999954 893667.6249999839),5996,3587,1,Needham,250837001313,"LINESTRING Z (221692.7315905947 893634.7522709436 0, 221765.6238194833 893622.9651820599 0)",5923,44.234479562006236,0.027486031303441794
2283437,63,NEEDHAM HEIGHTS,COMMUTER RAIL,TRAIN_NODES,42.293184222507264,-71.23605561623971,POINT (221766.5468999954 893667.6249999839),5996,3587,3,Needham,250837001313,"LINESTRING Z (221692.7315905947 893634.7522709436 0, 221765.6238194833 893622.9651820599 0)",5924,44.234479562006236,0.027486031303441794
2283446,63,NEEDHAM HEIGHTS,COMMUTER RAIL,TRAIN_NODES,42.293184222507264,-71.23605561623971,POINT (221766.5468999954 893667.6249999839),5996,5897,3,Needham,250837001313,"LINESTRING Z (221765.6238194833 893622.9651820599 0, 221776.305303491 893666.7508859894 0)",5933,9.68754970866929,0.006019564312334273
2283655,63,NEEDHAM HEIGHTS,COMMUTER RAIL,TRAIN_NODES,42.293184222507264,-71.23605561623971,POINT (221766.5468999954 893667.6249999839),5897,3532,1,Needham,250837001314,"LINESTRING Z (221888.3238044847 893760.7111820586 0, 221828.7837794827 893851.2711820514 0)",6142,153.27965214025602,0.0952435601961147
2283656,63,NEEDHAM HEIGHTS,COMMUTER RAIL,TRAIN_NODES,42.293184222507264,-71.23605561623971,POINT (221766.5468999954 893667.6249999839),5897,3532,3,Needham,250837001314,"LINESTRING Z (221888.3238044847 893760.7111820586 0, 221828.7837794827 893851.2711820514 0)",6143,153.27965214025602,0.0952435601961147
2283950,63,NEEDHAM HEIGHTS,COMMUTER RAIL,TRAIN_NODES,42.293184222507264,-71.23605561623971,POINT (221766.5468999954 893667.6249999839),7601,3532,1,Needham,250837001314,"LINESTRING Z (221830.8088794832 894132.7412820583 0, 221825.6787794899 894068.7762320554 0, 221859.5037794877 894089.271282056 0, 221909.2088794869 894053.9962820562 0)",6437,405.48599256324974,0.2519573146345652
2284005,63,NEEDHAM HEIGHTS,COMMUTER RAIL,TRAIN_NODES,42.293184222507264,-71.23605561623971,POINT (221766.5468999954 893667.6249999839),6281,3532,1,Needham,250837001314,"LINESTRING Z (221710.6117794823 894061.0412420582 0, 221611.8337794878 894183.7112820591 0)",6492,397.3727182817392,0.2469159597213145
2284046,63,NEEDHAM HEIGHTS,COMMUTER RAIL,TRAIN_NODES,42.293184222507264,-71.23605561623971,POINT (221766.5468999954 893667.6249999839),7601,3532,1,Needham,250837001314,"LINESTRING Z (221878.8698394871 894248.501282055 0, 221862.8937794867 894209.7712820575 0, 221830.8088794832 894132.7412820583 0)",6533,469.53461838119466,0.2917552856202245
2284047,63,NEEDHAM HEIGHTS,COMMUTER RAIL,TRAIN_NODES,42.293184222507264,-71.23605561623971,POINT (221766.5468999954 893667.6249999839),7601,6282,1,Needham,250837001314,"LINESTRING Z (221995.4045628688 894166.1347729914 0, 221989.4237794858 894201.9612820529 0, 221929.5288294904 894236.4962820535 0, 221878.8698394871 894248.501282055 0)",6534,548.5324271543498,0.3408422482417368
